,_id,Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents",County,Latitude,Longitude
13457,13458,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51680,Lynchburg City,Central Virginia,21,25.7,Lynchburg City,37.4137536,-79.1422464
13458,13459,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51077,Grayson County,Mount Rogers,1,6.5,Grayson County,36.6512208,-81.2114025
13459,13460,6/2/2025,2020,Cocaine,Locality,51117,Mecklenburg County,Southside,2,6.5,Mecklenburg County,36.6798483,-78.314746
13460,13461,6/2/2025,2023,Benzodiazepine,Locality,51171,Shenandoah County,Lord Fairfax,0,0,Shenandoah County,38.856559,-78.5890893
13461,13462,6/2/2025,2020,All-Drug,Locality,51117,Mecklenburg County,Southside,10,32.6,Mecklenburg County,36.6798483,-78.314746
13462,13463,6/2/2025,2024^,Heroin,Locality,51099,King George County,Rappahannock,1,3.7,King George County,38.2786312,-77.175356
13463,13464,6/2/2025,2019,Cocaine,Locality,51001,Accomack County,Eastern Shore,2,6.2,Accomack County,37.7422207,-75.6743538
13464,13465,6/2/2025,2022,Psychostimulant,Locality,51013,Arlington County,Arlington,3,1.2,Arlington County,38.8769326,-77.0893094
13465,13466,6/2/2025,2020,Psychostimulant,Locality,51139,Page County,Lord Fairfax,5,20.9,Page County,38.6002354,-78.5016516
13466,13467,6/2/2025,2021,Cocaine,Locality,51570,Colonial Heights City,Chesterfield,3,17.4,Colonial Heights City,37.2543528,-77.4091462
13467,13468,6/2/2025,2025†,Heroin,Locality,51193,Westmoreland County,Three Rivers,0,0,Westmoreland County,38.1153203,-76.7567355
13468,13469,6/2/2025,2025†,Cocaine,Locality,51179,Stafford County,Rappahannock,0,0,Stafford County,38.4167265,-77.4579783
13469,13470,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51730,Petersburg City,Crater,2,6.6,Petersburg City,37.2298677,-77.4052087
13470,13471,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51085,Hanover County,Chickahominy,*,*,Hanover County,37.744783,-77.4464165
13471,13472,6/2/2025,2021,All-Drug,Locality,51570,Colonial Heights City,Chesterfield,15,87.2,Colonial Heights City,37.2543528,-77.4091462
13472,13473,6/2/2025,2024^,Psychostimulant,Locality,51161,Roanoke County,Alleghany,10,10.6,Roanoke County,37.2377673,-80.0759642
13473,13474,6/2/2025,2022,Psychostimulant,Locality,51043,Clarke County,Lord Fairfax,2,13.7,Clarke County,39.119728,-77.9926448
13474,13475,6/2/2025,2023,Cocaine,Locality,51149,Prince George County,Crater,4,10.3,Prince George County,37.1815024,-77.2153144
13475,13476,6/2/2025,2020,Benzodiazepine,Locality,51165,Rockingham County,Central Shenandoah,2,2.4,Rockingham County,38.5080288,-78.8949442
13476,13477,6/2/2025,2019,All-Drug,Locality,51023,Botetourt County,Alleghany,7,20.9,Botetourt County,37.5520825,-79.8029569
13477,13478,6/2/2025,2021,Any Opioids,Locality,51115,Mathews County,Three Rivers,3,34.2,Mathews County,37.4481394,-76.331696
13478,13479,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51023,Botetourt County,Alleghany,10,29.7,Botetourt County,37.5520825,-79.8029569
13479,13480,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51005,Alleghany County,Alleghany,0,0,Alleghany County,37.8167022,-80.0227166
13480,13481,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51135,Nottoway County,Piedmont,0,0,Nottoway County,37.1489448,-78.0583926
13481,13482,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51171,Shenandoah County,Lord Fairfax,1,2.3,Shenandoah County,38.856559,-78.5890893
13482,13483,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51155,Pulaski County,New River,1,2.9,Pulaski County,37.0580572,-80.7297289
13483,13484,6/2/2025,2024^,Cocaine,Locality,51021,Bland County,Mount Rogers,0,0,Bland County,37.1312101,-81.1154109
13484,13485,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51165,Rockingham County,Central Shenandoah,5,6.1,Rockingham County,38.5080288,-78.8949442
13485,13486,6/2/2025,2021,All-Drug,Locality,51089,Henry County,West Piedmont,52,103.4,Henry County,36.6725813,-79.9242922
13486,13487,6/2/2025,2020,Methadone,Locality,51510,Alexandria City,Alexandria,0,0,Alexandria City,38.8243417,-77.0855941
13487,13488,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51830,Williamsburg City,Peninsula,3,19.7,Williamsburg City,37.2752185,-76.7086408
13488,13489,6/2/2025,2022,Any Opioids,Locality,51077,Grayson County,Mount Rogers,0,0,Grayson County,36.6512208,-81.2114025
13489,13490,6/2/2025,2024^,Any Opioids,Locality,51085,Hanover County,Chickahominy,14,12.9,Hanover County,37.744783,-77.4464165
13490,13491,6/2/2025,2020,Any Opioids,Locality,51023,Botetourt County,Alleghany,7,20.8,Botetourt County,37.5520825,-79.8029569
13491,13492,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51027,Buchanan County,Cumberland Plateau,17,82.5,Buchanan County,37.2600448,-82.0320334
13492,13493,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51115,Mathews County,Three Rivers,0,0,Mathews County,37.4481394,-76.331696
13493,13494,6/2/2025,2021,Psychostimulant,Locality,51101,King William County,Three Rivers,0,0,King William County,37.6940722,-77.0690284
13494,13495,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51089,Henry County,West Piedmont,13,25.7,Henry County,36.6725813,-79.9242922
13495,13496,6/2/2025,2019,Heroin,Locality,51017,Bath County,Central Shenandoah,0,0,Bath County,38.0557255,-79.7350017
13496,13497,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51600,Fairfax City,Fairfax,0,0,Fairfax City,38.847239,-77.3036133
13497,13498,6/2/2025,2024^,Methadone,Locality,51071,Giles County,New River,0,0,Giles County,37.3088528,-80.7098781
13498,13499,6/2/2025,2020,Benzodiazepine,Locality,51141,Patrick County,West Piedmont,2,11.4,Patrick County,36.6818706,-80.284636
13499,13500,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51183,Sussex County,Crater,3,27.5,Sussex County,36.9096897,-77.2741121
13500,13501,6/2/2025,2023,Psychostimulant,Locality,51063,Floyd County,New River,1,6.3,Floyd County,36.9157056,-80.3876889
13501,13502,6/2/2025,2025†,Methadone,Locality,51683,Manassas City,Prince William,0,0,Manassas City,38.7615639,-77.6217121
13502,13503,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51167,Russell County,Cumberland Plateau,0,0,Russell County,36.9251814,-82.1147841
13503,13504,6/2/2025,2020,Benzodiazepine,Locality,51045,Craig County,Alleghany,0,0,Craig County,37.4760225,-80.1990826
13504,13505,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51049,Cumberland County,Piedmont,0,0,Cumberland County,37.5004191,-78.2469202
13505,13506,6/2/2025,2020,Benzodiazepine,Locality,51069,Frederick County,Lord Fairfax,4,4.4,Frederick County,39.2127031,-78.279166
13506,13507,6/2/2025,2021,Heroin,Locality,51830,Williamsburg City,Peninsula,0,0,Williamsburg City,37.2752185,-76.7086408
13507,13508,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51670,Hopewell City,Crater,2,8.9,Hopewell City,37.3103824,-77.2977788
13508,13509,6/2/2025,2023,Heroin,Locality,51027,Buchanan County,Cumberland Plateau,0,0,Buchanan County,37.2600448,-82.0320334
13509,13510,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51057,Essex County,Three Rivers,0,0,Essex County,37.9140592,-76.9326385
13510,13511,6/2/2025,2023,Any Opioids,Locality,51650,Hampton City,Hampton,41,30.3,Hampton City,37.0264414,-76.3442846
13511,13512,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51036,Charles City County,Chickahominy,0,0,Charles City County,37.3705777,-77.0605098
13512,13513,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51760,Richmond City,Richmond City,194,83.5,Richmond City,37.5433591,-77.4353135
13513,13514,6/2/2025,2020,Methadone,Locality,51007,Amelia County,Piedmont,0,0,Amelia County,37.3319664,-78.008448
13514,13515,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51540,Charlottesville City,Blue Ridge,4,8.5,Charlottesville City,38.0298985,-78.47703
13515,13516,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51029,Buckingham County,Piedmont,1,5.8,Buckingham County,37.5558826,-78.5547172
13516,13517,6/2/2025,2025†,Any Opioids,Locality,51595,Emporia City,Crater,0,0,Emporia City,36.6937606,-77.5357141
13517,13518,6/2/2025,2021,Cocaine,Locality,51105,Lee County,Lenowisco,0,0,Lee County,36.6841272,-83.0973211
13518,13519,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51775,Salem City,Alleghany,2,7.9,Salem City,37.2919366,-80.0570773
13519,13520,6/2/2025,2021,Heroin,Locality,51750,Radford City,New River,0,0,Radford City,37.130445,-80.5793077
13520,13521,6/2/2025,2021,Cocaine,Locality,51650,Hampton City,Hampton,26,19.2,Hampton City,37.0264414,-76.3442846
13521,13522,6/2/2025,2024^,All-Drug,Locality,51147,Prince Edward County,Piedmont,1,4.3,Prince Edward County,37.2293293,-78.4628573
13522,13523,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51081,Greensville County,Crater,8,70.9,Greensville County,36.6405713,-77.5768298
13523,13524,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51680,Lynchburg City,Central Virginia,*,*,Lynchburg City,37.4137536,-79.1422464
13524,13525,6/2/2025,2020,Any Opioids,Locality,51165,Rockingham County,Central Shenandoah,12,14.6,Rockingham County,38.5080288,-78.8949442
13525,13526,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51187,Warren County,Lord Fairfax,7,17.3,Warren County,38.9131907,-78.2096656
13526,13527,6/2/2025,2022,Natural and Semi-Synthetic Opioids,Locality,51113,Madison County,Rappahannock/Rapidan,0,0,Madison County,38.4114615,-78.2846634
13527,13528,6/2/2025,2020,Psychostimulant,Locality,51119,Middlesex County,Three Rivers,1,9.5,Middlesex County,37.6221412,-76.5904374
13528,13529,6/2/2025,2020,Methadone,Locality,51027,Buchanan County,Cumberland Plateau,0,0,Buchanan County,37.2600448,-82.0320334
13529,13530,6/2/2025,2022,Methadone,Locality,51830,Williamsburg City,Peninsula,0,0,Williamsburg City,37.2752185,-76.7086408
13530,13531,6/2/2025,2025†,Psychostimulant,Locality,51131,Northampton County,Eastern Shore,0,0,Northampton County,37.3688433,-75.9265679
13531,13532,6/2/2025,2019,Psychostimulant,Locality,51125,Nelson County,Blue Ridge,1,6.7,Nelson County,37.7755351,-78.8973622
13532,13533,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51730,Petersburg City,Crater,30,98.5,Petersburg City,37.2298677,-77.4052087
13533,13534,6/2/2025,2019,Psychostimulant,Locality,51735,Poquoson City,Peninsula,0,0,Poquoson City,37.1218129,-76.3965063
13534,13535,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51105,Lee County,Lenowisco,1,4.3,Lee County,36.6841272,-83.0973211
13535,13536,6/2/2025,2024^,Cocaine,Locality,51029,Buckingham County,Piedmont,0,0,Buckingham County,37.5558826,-78.5547172
13536,13537,6/2/2025,2023,Benzodiazepine,Locality,51680,Lynchburg City,Central Virginia,1,1.2,Lynchburg City,37.4137536,-79.1422464
13537,13538,6/2/2025,2019,Benzodiazepine,Locality,51199,York County,Peninsula,2,2.9,York County,37.2230374,-76.5156945
13538,13539,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0,Rappahannock County,38.6926326,-78.1495818
13539,13540,6/2/2025,2023,Cocaine,Locality,51775,Salem City,Alleghany,5,19.7,Salem City,37.2919366,-80.0570773
13540,13541,6/2/2025,2022,Benzodiazepine,Locality,51187,Warren County,Lord Fairfax,3,7.4,Warren County,38.9131907,-78.2096656
13541,13542,6/2/2025,2024^,Benzodiazepine,Locality,51053,Dinwiddie County,Crater,0,0,Dinwiddie County,37.0712818,-77.6480714
13542,13543,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51109,Louisa County,Blue Ridge,0,0,Louisa County,37.9854441,-77.9486307
13543,13544,6/2/2025,2025†,Methadone,Locality,51580,Covington City,Alleghany,0,0,Covington City,37.7901662,-80.0002853
13544,13545,6/2/2025,2021,Methadone,Locality,51033,Caroline County,Rappahannock,1,3.2,Caroline County,38.0320305,-77.362363
13545,13546,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51137,Orange County,Rappahannock/Rapidan,4,10.6,Orange County,38.2490349,-78.013983
13546,13547,6/2/2025,2023,All-Drug,Locality,51195,Wise County,Lenowisco,20,53.8,Wise County,37.0170633,-82.6103804
13547,13548,6/2/2025,2023,Any Opioids,Locality,51031,Campbell County,Central Virginia,8,14.5,Campbell County,37.2158191,-79.1165953
13548,13549,6/2/2025,2024^,Methadone,Locality,51640,Galax City,Mount Rogers,0,0,Galax City,36.6576261,-80.9231529
13549,13550,6/2/2025,2019,Benzodiazepine,Locality,51155,Pulaski County,New River,2,5.9,Pulaski County,37.0580572,-80.7297289
13550,13551,6/2/2025,2025†,Any Opioids,Locality,51036,Charles City County,Chickahominy,0,0,Charles City County,37.3705777,-77.0605098
13551,13552,6/2/2025,2020,Heroin,Locality,51690,Martinsville City,West Piedmont,2,16.2,Martinsville City,36.6909706,-79.8750387
13552,13553,6/2/2025,2025†,Any Opioids,Locality,51127,New Kent County,Chickahominy,0,0,New Kent County,37.4974701,-76.9990453
13553,13554,6/2/2025,2021,Psychostimulant,Locality,51067,Franklin County,West Piedmont,15,26.7,Franklin County,37.0527719,-79.8813093
13554,13555,6/2/2025,2024^,Cocaine,Locality,51840,Winchester City,Lord Fairfax,0,0,Winchester City,39.0789377,-78.2153455
13555,13556,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51073,Gloucester County,Three Rivers,11,29.4,Gloucester County,37.4452288,-76.5594479
13556,13557,6/2/2025,2023,Cocaine,Locality,51041,Chesterfield County,Chesterfield,58,16.2,Chesterfield County,37.3859982,-77.578509
13557,13558,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51083,Halifax County,Southside,17,50.5,Halifax County,36.747244,-78.9425634
13558,13559,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51169,Scott County,Lenowisco,2,9.3,Scott County,36.7117473,-82.5893052
13559,13560,6/2/2025,2024^,Cocaine,Locality,51079,Greene County,Blue Ridge,2,9.9,Greene County,38.2954503,-78.4704823
13560,13561,6/2/2025,2023,All-Drug,Locality,51041,Chesterfield County,Chesterfield,117,32.7,Chesterfield County,37.3859982,-77.578509
13561,13562,6/2/2025,2022,Any Opioids,Locality,51145,Powhatan County,Chesterfield,5,16.6,Powhatan County,37.5531622,-77.9112655
13562,13563,6/2/2025,2021,Methadone,Locality,51530,Buena Vista City,Central Shenandoah,0,0,Buena Vista City,37.4029991,-79.1336537
13563,13564,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51520,Bristol City,Mount Rogers,7,40.4,Bristol City,36.5986958,-82.1812481
13564,13565,6/2/2025,2025†,Benzodiazepine,Locality,51660,Harrisonburg City,Central Shenandoah,0,0,Harrisonburg City,38.4459647,-78.8698623
13565,13566,6/2/2025,2023,Psychostimulant,Locality,51053,Dinwiddie County,Crater,1,3.5,Dinwiddie County,37.0712818,-77.6480714
13566,13567,6/2/2025,2019,Heroin,Locality,51197,Wythe County,Mount Rogers,0,0,Wythe County,36.9118401,-81.0639347
13567,13568,6/2/2025,2025†,Heroin,Locality,51041,Chesterfield County,Chesterfield,0,0,Chesterfield County,37.3859982,-77.578509
13568,13569,6/2/2025,2020,Methadone,Locality,51191,Washington County,Mount Rogers,0,0,Washington County,36.740236,-81.9421666
13569,13570,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51023,Botetourt County,Alleghany,1,3,Botetourt County,37.5520825,-79.8029569
13570,13571,6/2/2025,2020,Psychostimulant,Locality,51810,Virginia Beach City,Virginia Beach,22,4.9,Virginia Beach City,36.7804592,-76.0894987
13571,13572,6/2/2025,2024^,Methadone,Locality,51017,Bath County,Central Shenandoah,0,0,Bath County,38.0557255,-79.7350017
13572,13573,6/2/2025,2020,Cocaine,Locality,51015,Augusta County,Central Shenandoah,0,0,Augusta County,38.1793809,-79.1525761
13573,13574,6/2/2025,2020,All-Drug,Locality,51015,Augusta County,Central Shenandoah,14,18.3,Augusta County,38.1793809,-79.1525761
13574,13575,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51036,Charles City County,Chickahominy,2,29.3,Charles City County,37.3705777,-77.0605098
13575,13576,6/2/2025,2020,Any Opioids,Locality,51137,Orange County,Rappahannock/Rapidan,12,31.8,Orange County,38.2490349,-78.013983
13576,13577,6/2/2025,2025†,Heroin,Locality,51195,Wise County,Lenowisco,0,0,Wise County,37.0170633,-82.6103804
13577,13578,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51085,Hanover County,Chickahominy,4,3.7,Hanover County,37.744783,-77.4464165
13578,13579,6/2/2025,2025†,Psychostimulant,Locality,51820,Waynesboro City,Central Shenandoah,0,0,Waynesboro City,38.0709289,-78.8749878
13579,13580,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51081,Greensville County,Crater,3,26.6,Greensville County,36.6405713,-77.5768298
13580,13581,6/2/2025,2022,All-Drug,Locality,51007,Amelia County,Piedmont,2,15.4,Amelia County,37.3319664,-78.008448
13581,13582,6/2/2025,2024^,Methadone,Locality,51069,Frederick County,Lord Fairfax,1,1.1,Frederick County,39.2127031,-78.279166
13582,13583,6/2/2025,2019,Psychostimulant,Locality,51600,Fairfax City,Fairfax,1,4.2,Fairfax City,38.847239,-77.3036133
13583,13584,6/2/2025,2020,Cocaine,Locality,51091,Highland County,Central Shenandoah,0,0,Highland County,38.3841897,-79.5907978
13584,13585,6/2/2025,2022,Cocaine,Locality,51057,Essex County,Three Rivers,3,27.4,Essex County,37.9140592,-76.9326385
13585,13586,6/2/2025,2021,Heroin,Locality,51173,Smyth County,Mount Rogers,0,0,Smyth County,36.8440149,-81.5418453
13586,13587,6/2/2025,2025†,Any Opioids,Locality,51139,Page County,Lord Fairfax,0,0,Page County,38.6002354,-78.5016516
13587,13588,6/2/2025,2024^,Methadone,Locality,51141,Patrick County,West Piedmont,0,0,Patrick County,36.6818706,-80.284636
13588,13589,6/2/2025,2019,Any Opioids,Locality,51775,Salem City,Alleghany,5,19.8,Salem City,37.2919366,-80.0570773
13589,13590,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51035,Carroll County,Mount Rogers,1,3.3,Carroll County,36.7365816,-80.7439791
13590,13591,6/2/2025,2023,Any Opioids,Locality,51177,Spotsylvania County,Rappahannock,32,23.1,Spotsylvania County,38.1880936,-77.6741751
13591,13592,6/2/2025,2022,Heroin,Locality,51185,Tazewell County,Cumberland Plateau,2,4.9,Tazewell County,37.1236041,-81.5684129
13592,13593,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51680,Lynchburg City,Central Virginia,7,8.6,Lynchburg City,37.4137536,-79.1422464
13593,13594,6/2/2025,2020,All-Drug,Locality,51091,Highland County,Central Shenandoah,0,0,Highland County,38.3841897,-79.5907978
13594,13595,6/2/2025,2024^,Cocaine,Locality,51135,Nottoway County,Piedmont,0,0,Nottoway County,37.1489448,-78.0583926
13595,13596,6/2/2025,2024^,All-Drug,Locality,51103,Lancaster County,Three Rivers,0,0,Lancaster County,37.7625738,-76.4723233
13596,13597,6/2/2025,2022,Any Opioids,Locality,51610,Falls Church City,Fairfax,2,13.7,Falls Church City,38.880517,-77.1796109
13597,13598,6/2/2025,2023,Methadone,Locality,51710,Norfolk City,Norfolk City,4,1.6,Norfolk City,36.8585511,-76.3047394
