_id,Data Extract Date,Overdose Death Year,Overdose Death Drug Class,Overdose Death Geography Level,Overdose Death FIPS,Overdose Death Geography Name,Overdose Death Health District,Overdose Death Count,"Overdose Death Rate per 100,000 Residents"
12235,6/2/2025,2019,All-Drug,Locality,51051,Dickenson County,Cumberland Plateau,7,48.9
12236,6/2/2025,2019,Heroin,Locality,51580,Covington City,Alleghany,0,0
12237,6/2/2025,2025†,All-Drug,Locality,51073,Gloucester County,Three Rivers,0,0
12238,6/2/2025,2025†,Benzodiazepine,Locality,51735,Poquoson City,Peninsula,0,0
12239,6/2/2025,2020,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51085,Hanover County,Chickahominy,4,3.7
12240,6/2/2025,2025†,Cocaine,Locality,51770,Roanoke City,Roanoke City,*,*
12241,6/2/2025,2019,Cocaine,Locality,51051,Dickenson County,Cumberland Plateau,0,0
12242,6/2/2025,2024^,Any Opioids,Locality,51670,Hopewell City,Crater,8,35.8
12243,6/2/2025,2022,Methadone,Locality,51015,Augusta County,Central Shenandoah,1,1.3
12244,6/2/2025,2022,Psychostimulant,Locality,51670,Hopewell City,Crater,8,35.8
12245,6/2/2025,2024^,Heroin,Locality,51730,Petersburg City,Crater,3,9.9
12246,6/2/2025,2022,Benzodiazepine,Locality,51085,Hanover County,Chickahominy,1,0.9
12247,6/2/2025,2022,All-Drug,Locality,51999,Unknown,Unknown,4,N/A
12248,6/2/2025,2022,All-Drug,Locality,51191,Washington County,Mount Rogers,17,31.7
12249,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51999,Unknown,Unknown,2,N/A
12250,6/2/2025,2024^,Methadone,Locality,51690,Martinsville City,West Piedmont,0,0
12251,6/2/2025,2022,All-Drug,Locality,51093,Isle of Wight County,Western Tidewater,15,39.8
12252,6/2/2025,2019,All-Drug,Locality,51770,Roanoke City,Roanoke City,40,40.3
12253,6/2/2025,2019,Benzodiazepine,Locality,51107,Loudoun County,Loudoun,7,1.7
12254,6/2/2025,2024^,Psychostimulant,Locality,51590,Danville City,Pittsylvania/Danville,3,7.5
12255,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51580,Covington City,Alleghany,1,17.7
12256,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51149,Prince George County,Crater,1,2.6
12257,6/2/2025,2025†,Cocaine,Locality,51183,Sussex County,Crater,0,0
12258,6/2/2025,2022,Psychostimulant,Locality,51173,Smyth County,Mount Rogers,8,26.6
12259,6/2/2025,2021,Methadone,Locality,51109,Louisa County,Blue Ridge,2,5.2
12260,6/2/2025,2023,All-Drug,Locality,51530,Buena Vista City,Central Shenandoah,2,31.2
12261,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51033,Caroline County,Rappahannock,0,0
12262,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51770,Roanoke City,Roanoke City,57,57.5
12263,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51179,Stafford County,Rappahannock,5,3.2
12264,6/2/2025,2022,Cocaine,Locality,51191,Washington County,Mount Rogers,0,0
12265,6/2/2025,2022,All-Drug,Locality,51059,Fairfax County,Fairfax,112,9.7
12266,6/2/2025,2022,Methadone,Locality,51107,Loudoun County,Loudoun,1,0.2
12267,6/2/2025,2024^,Benzodiazepine,Locality,51077,Grayson County,Mount Rogers,0,0
12268,6/2/2025,2023,Cocaine,Locality,51530,Buena Vista City,Central Shenandoah,0,0
12269,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51640,Galax City,Mount Rogers,2,31.8
12270,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51111,Lunenburg County,Piedmont,0,0
12271,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51595,Emporia City,Crater,5,95.1
12272,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51025,Brunswick County,Southside,0,0
12273,6/2/2025,2023,Any Opioids,Locality,51113,Madison County,Rappahannock/Rapidan,2,15
12274,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51187,Warren County,Lord Fairfax,4,10
12275,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51720,Norton City,Lenowisco,0,0
12276,6/2/2025,2023,Cocaine,Locality,51730,Petersburg City,Crater,18,59.1
12277,6/2/2025,2025†,Any Opioids,Locality,51081,Greensville County,Crater,0,0
12278,6/2/2025,2021,All-Drug,Locality,51029,Buckingham County,Piedmont,4,23.3
12279,6/2/2025,2024^,Methadone,Locality,51019,Bedford County,Central Virginia,2,2.5
12280,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51029,Buckingham County,Piedmont,0,0
12281,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51550,Chesapeake City,Chesapeake,5,2
12282,6/2/2025,2023,Benzodiazepine,Locality,51037,Charlotte County,Piedmont,2,16.9
12283,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51013,Arlington County,Arlington,23,9.6
12284,6/2/2025,2021,Psychostimulant,Locality,51077,Grayson County,Mount Rogers,2,12.9
12285,6/2/2025,2021,Any Opioids,Locality,51171,Shenandoah County,Lord Fairfax,7,15.9
12286,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51043,Clarke County,Lord Fairfax,0,0
12287,6/2/2025,2022,Fentanyl and Other Synthetic Opioids,Locality,51139,Page County,Lord Fairfax,3,12.5
12288,6/2/2025,2022,Heroin,Locality,51183,Sussex County,Crater,0,0
12289,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51147,Prince Edward County,Piedmont,0,0
12290,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51199,York County,Peninsula,1,1.4
12291,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51620,Franklin City,Western Tidewater,4,51.1
12292,6/2/2025,2024^,Any Opioids,Locality,51061,Fauquier County,Rappahannock/Rapidan,6,8.4
12293,6/2/2025,2025†,Benzodiazepine,Locality,51093,Isle of Wight County,Western Tidewater,0,0
12294,6/2/2025,2023,Methadone,Locality,51157,Rappahannock County,Rappahannock/Rapidan,0,0
12295,6/2/2025,2023,Psychostimulant,Locality,51023,Botetourt County,Alleghany,7,20.8
12296,6/2/2025,2025†,Fentanyl and Other Synthetic Opioids,Locality,51610,Falls Church City,Fairfax,0,0
12297,6/2/2025,2022,Any Opioids,Locality,51101,King William County,Three Rivers,2,11.3
12298,6/2/2025,2025†,Any Opioids,Locality,51111,Lunenburg County,Piedmont,0,0
12299,6/2/2025,2021,All-Drug,Locality,51145,Powhatan County,Chesterfield,12,39.8
12300,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51025,Brunswick County,Southside,7,43.6
12301,6/2/2025,2023,Methadone,Locality,51125,Nelson County,Blue Ridge,0,0
12302,6/2/2025,2022,Psychostimulant,Locality,51157,Rappahannock County,Rappahannock/Rapidan,2,27.5
12303,6/2/2025,2019,Any Opioids,Locality,51083,Halifax County,Southside,5,14.7
12304,6/2/2025,2021,Methadone,Locality,51117,Mecklenburg County,Southside,0,0
12305,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51109,Louisa County,Blue Ridge,0,0
12306,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51145,Powhatan County,Chesterfield,6,20.2
12307,6/2/2025,2025†,All-Drug,Locality,51600,Fairfax City,Fairfax,0,0
12308,6/2/2025,2019,Heroin,Locality,51540,Charlottesville City,Blue Ridge,2,4.2
12309,6/2/2025,2020,Methadone,Locality,51179,Stafford County,Rappahannock,1,0.6
12310,6/2/2025,2023,Heroin,Locality,51155,Pulaski County,New River,0,0
12311,6/2/2025,2020,Methadone,Locality,51570,Colonial Heights City,Chesterfield,0,0
12312,6/2/2025,2023,Methadone,Locality,51735,Poquoson City,Peninsula,0,0
12313,6/2/2025,2020,Any Opioids,Locality,51195,Wise County,Lenowisco,9,24.2
12314,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51169,Scott County,Lenowisco,2,9.3
12315,6/2/2025,2020,All-Drug,Locality,51031,Campbell County,Central Virginia,15,27.1
12316,6/2/2025,2024^,Any Opioids,Locality,51800,Suffolk City,Western Tidewater,10,10.6
12317,6/2/2025,2020,Benzodiazepine,Locality,51073,Gloucester County,Three Rivers,2,5.3
12318,6/2/2025,2024^,Heroin,Locality,51077,Grayson County,Mount Rogers,0,0
12319,6/2/2025,2022,Psychostimulant,Locality,51683,Manassas City,Prince William,1,2.4
12320,6/2/2025,2020,Psychostimulant,Locality,51137,Orange County,Rappahannock/Rapidan,1,2.7
12321,6/2/2025,2022,Heroin,Locality,51085,Hanover County,Chickahominy,6,5.5
12322,6/2/2025,2020,Any Opioids,Locality,51810,Virginia Beach City,Virginia Beach,101,22.4
12323,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51175,Southampton County,Western Tidewater,4,22.7
12324,6/2/2025,2024^,Methadone,Locality,51063,Floyd County,New River,0,0
12325,6/2/2025,2020,Any Opioids,Locality,51770,Roanoke City,Roanoke City,65,65.6
12326,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51540,Charlottesville City,Blue Ridge,0,0
12327,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51001,Accomack County,Eastern Shore,1,3.1
12328,6/2/2025,2025†,Cocaine,Locality,51005,Alleghany County,Alleghany,0,0
12329,6/2/2025,2025†,Any Opioids,Locality,51820,Waynesboro City,Central Shenandoah,0,0
12330,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51053,Dinwiddie County,Crater,8,27.9
12331,6/2/2025,2021,Cocaine,Locality,51047,Culpeper County,Rappahannock/Rapidan,10,18.7
12332,6/2/2025,2019,Fentanyl and Other Synthetic Opioids,Locality,51163,Rockbridge County,Central Shenandoah,1,4.4
12333,6/2/2025,2021,All-Drug,Locality,51047,Culpeper County,Rappahannock/Rapidan,22,41.1
12334,6/2/2025,2025†,Heroin,Locality,51135,Nottoway County,Piedmont,0,0
12335,6/2/2025,2023,Psychostimulant,Locality,51071,Giles County,New River,3,18
12336,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51119,Middlesex County,Three Rivers,3,28.4
12337,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51021,Bland County,Mount Rogers,0,0
12338,6/2/2025,2025†,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51149,Prince George County,Crater,0,0
12339,6/2/2025,2019,Heroin,Locality,51077,Grayson County,Mount Rogers,0,0
12340,6/2/2025,2019,Methadone,Locality,51063,Floyd County,New River,0,0
12341,6/2/2025,2025†,Psychostimulant,Locality,51740,Portsmouth City,Portsmouth,0,0
12342,6/2/2025,2025†,Cocaine,Locality,51131,Northampton County,Eastern Shore,0,0
12343,6/2/2025,2021,Benzodiazepine,Locality,51620,Franklin City,Western Tidewater,1,12.8
12344,6/2/2025,2020,Methadone,Locality,51730,Petersburg City,Crater,0,0
12345,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51119,Middlesex County,Three Rivers,1,9.5
12346,6/2/2025,2023,Benzodiazepine,Locality,51089,Henry County,West Piedmont,2,4
12347,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51083,Halifax County,Southside,2,5.9
12348,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51125,Nelson County,Blue Ridge,1,6.8
12349,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51163,Rockbridge County,Central Shenandoah,1,4.4
12350,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51179,Stafford County,Rappahannock,27,17.2
12351,6/2/2025,2025†,All-Drug,Locality,51131,Northampton County,Eastern Shore,0,0
12352,6/2/2025,2022,Heroin,Locality,51117,Mecklenburg County,Southside,0,0
12353,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51735,Poquoson City,Peninsula,4,32.6
12354,6/2/2025,2025†,Heroin,Locality,51678,Lexington City,Central Shenandoah,0,0
12355,6/2/2025,2020,Cocaine,Locality,51159,Richmond County,Three Rivers,0,0
12356,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51540,Charlottesville City,Blue Ridge,1,2.1
12357,6/2/2025,2022,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51033,Caroline County,Rappahannock,0,0
12358,6/2/2025,2023,Heroin,Locality,51570,Colonial Heights City,Chesterfield,0,0
12359,6/2/2025,2020,Psychostimulant,Locality,51021,Bland County,Mount Rogers,1,16
12360,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51175,Southampton County,Western Tidewater,0,0
12361,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51135,Nottoway County,Piedmont,2,13.1
12362,6/2/2025,2021,Heroin,Locality,51147,Prince Edward County,Piedmont,0,0
12363,6/2/2025,2025†,Natural and Semi-Synthetic Opioids,Locality,51650,Hampton City,Hampton,0,0
12364,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51105,Lee County,Lenowisco,4,17.2
12365,6/2/2025,2022,Cocaine,Locality,51081,Greensville County,Crater,3,26.6
12366,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51007,Amelia County,Piedmont,1,7.7
12367,6/2/2025,2021,Methadone,Locality,51820,Waynesboro City,Central Shenandoah,0,0
12368,6/2/2025,2019,All-Drug,Locality,51115,Mathews County,Three Rivers,0,0
12369,6/2/2025,2023,Natural and Semi-Synthetic Opioids,Locality,51155,Pulaski County,New River,2,5.9
12370,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51830,Williamsburg City,Peninsula,0,0
12371,6/2/2025,2025†,Cocaine,Locality,51021,Bland County,Mount Rogers,0,0
12372,6/2/2025,2020,All-Drug,Locality,51089,Henry County,West Piedmont,33,65.6
12373,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51171,Shenandoah County,Lord Fairfax,2,4.6
12374,6/2/2025,2019,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51171,Shenandoah County,Lord Fairfax,9,20.6
12375,6/2/2025,2025†,Any Opioids,Locality,51085,Hanover County,Chickahominy,*,*
12376,6/2/2025,2019,Psychostimulant,Locality,51103,Lancaster County,Three Rivers,0,0
12377,6/2/2025,2024^,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51135,Nottoway County,Piedmont,0,0
12378,6/2/2025,2023,Fentanyl and Other Synthetic Opioids,Locality,51027,Buchanan County,Cumberland Plateau,6,29.1
12379,6/2/2025,2024^,Fentanyl and Other Synthetic Opioids,Locality,51600,Fairfax City,Fairfax,2,8.5
12380,6/2/2025,2020,Psychostimulant,Locality,51101,King William County,Three Rivers,1,5.7
12381,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51005,Alleghany County,Alleghany,0,0
12382,6/2/2025,2021,Any Opioids,Locality,51023,Botetourt County,Alleghany,10,29.7
12383,6/2/2025,2019,Any Opioids,Locality,51181,Surry County,Crater,1,15.6
12384,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51115,Mathews County,Three Rivers,2,22.8
12385,6/2/2025,2023,Any Opioids,Locality,51077,Grayson County,Mount Rogers,1,6.5
12386,6/2/2025,2021,Methadone,Locality,51510,Alexandria City,Alexandria,1,0.6
12387,6/2/2025,2019,Methadone,Locality,51041,Chesterfield County,Chesterfield,1,0.3
12388,6/2/2025,2020,Any Opioids,Locality,51041,Chesterfield County,Chesterfield,107,29.9
12389,6/2/2025,2023,Any Opioids,Locality,51187,Warren County,Lord Fairfax,9,22.2
12390,6/2/2025,2020,Natural and Semi-Synthetic Opioids,Locality,51143,Pittsylvania County,Pittsylvania/Danville,4,6.7
12391,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51013,Arlington County,Arlington,25,10.4
12392,6/2/2025,2019,Heroin,Locality,51175,Southampton County,Western Tidewater,1,5.7
12393,6/2/2025,2025†,Methadone,Locality,51003,Albemarle County,Blue Ridge,0,0
12394,6/2/2025,2025†,Heroin,Locality,51137,Orange County,Rappahannock/Rapidan,0,0
12395,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51053,Dinwiddie County,Crater,0,0
12396,6/2/2025,2025†,Methadone,Locality,51009,Amherst County,Central Virginia,0,0
12397,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51043,Clarke County,Lord Fairfax,6,41
12398,6/2/2025,2020,Cocaine,Locality,51740,Portsmouth City,Portsmouth,20,21
12399,6/2/2025,2021,Fentanyl and Other Synthetic Opioids,Locality,51690,Martinsville City,West Piedmont,5,40.5
12400,6/2/2025,2025†,Psychostimulant,Locality,51159,Richmond County,Three Rivers,0,0
12401,6/2/2025,2021,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51103,Lancaster County,Three Rivers,0,0
12402,6/2/2025,2023,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51139,Page County,Lord Fairfax,2,8.4
12403,6/2/2025,2022,Any Opioids,Locality,51680,Lynchburg City,Central Virginia,24,29.4
12404,6/2/2025,2019,Benzodiazepine,Locality,51057,Essex County,Three Rivers,0,0
12405,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51610,Falls Church City,Fairfax,0,0
12406,6/2/2025,2023,Benzodiazepine,Locality,51085,Hanover County,Chickahominy,0,0
12407,6/2/2025,2022,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51999,Unknown,Unknown,2,N/A
12408,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51025,Brunswick County,Southside,0,0
12409,6/2/2025,2025†,Heroin,Locality,51730,Petersburg City,Crater,0,0
12410,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51595,Emporia City,Crater,2,38
12411,6/2/2025,2022,Cocaine,Locality,51530,Buena Vista City,Central Shenandoah,0,0
12412,6/2/2025,2025†,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51179,Stafford County,Rappahannock,0,0
12413,6/2/2025,2023,All-Drug,Locality,51059,Fairfax County,Fairfax,145,12.6
12414,6/2/2025,2024^,Natural and Semi-Synthetic Opioids,Locality,51111,Lunenburg County,Piedmont,0,0
12415,6/2/2025,2022,Any Opioids,Locality,51113,Madison County,Rappahannock/Rapidan,0,0
12416,6/2/2025,2023,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51149,Prince George County,Crater,1,2.6
12417,6/2/2025,2019,Methadone,Locality,51095,James City County,Peninsula,1,1.3
12418,6/2/2025,2020,Methadone,Locality,51109,Louisa County,Blue Ridge,1,2.6
12419,6/2/2025,2021,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51640,Galax City,Mount Rogers,2,31.8
12420,6/2/2025,2019,"Prescription Pain Relievers: Natural, Semi-Synthetic and Methadone",Locality,51001,Accomack County,Eastern Shore,2,6.2
12421,6/2/2025,2023,Psychostimulant,Locality,51173,Smyth County,Mount Rogers,9,29.9
12422,6/2/2025,2020,Fentanyl and Other Synthetic Opioids,Locality,51770,Roanoke City,Roanoke City,58,58.6
12423,6/2/2025,2023,All-Drug,Locality,51093,Isle of Wight County,Western Tidewater,11,29.2
12424,6/2/2025,2023,All-Drug,Locality,51191,Washington County,Mount Rogers,13,24.2
12425,6/2/2025,2023,Cocaine,Locality,51191,Washington County,Mount Rogers,2,3.7
12426,6/2/2025,2022,All-Drug,Locality,51530,Buena Vista City,Central Shenandoah,4,62.5
12427,6/2/2025,2025†,Psychostimulant,Locality,51590,Danville City,Pittsylvania/Danville,0,0
12428,6/2/2025,2023,Psychostimulant,Locality,51670,Hopewell City,Crater,5,22.3
12429,6/2/2025,2023,Methadone,Locality,51107,Loudoun County,Loudoun,0,0
12430,6/2/2025,2023,Methadone,Locality,51015,Augusta County,Central Shenandoah,0,0
12431,6/2/2025,2025†,Methadone,Locality,51690,Martinsville City,West Piedmont,0,0
12432,6/2/2025,2024^,Cocaine,Locality,51183,Sussex County,Crater,1,9.2
12433,6/2/2025,2024^,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51033,Caroline County,Rappahannock,2,6.5
12434,6/2/2025,2023,All-Drug,Locality,51999,Unknown,Unknown,2,N/A
12435,6/2/2025,2025†,Benzodiazepine,Locality,51077,Grayson County,Mount Rogers,0,0
12436,6/2/2025,2019,Natural and Semi-Synthetic Opioids,Locality,51127,New Kent County,Chickahominy,0,0
12437,6/2/2025,2020,"Natural, Semi-Synthetic and Synthetic Opioids",Locality,51580,Covington City,Alleghany,1,17.7
12438,6/2/2025,2021,Natural and Semi-Synthetic Opioids,Locality,51147,Prince Edward County,Piedmont,0,0
